"HH_ID"	"Member_Age_Orig"	"Member_ID"	"Member_Gender_Orig"	"HEIGHT"	"WEIGHT"	"Mod_act"	"Vig_act"
1613	49	3028	2	5.2	160	17	 
1614	45	1017	2	5.5	170	8	5
1622	43	1019	1	6.3	185	12	1
1622	42	3030	2	5.8	140	20	1
1622	4	4231	1	3.2	 	 	 
1622	1	5142	1	 	 	 	 
1623	50	1597	1	5.11	200	20	6
1623	15	2263	2	5.3	90	12	1
1623	50	3481	2	5.2	100	12	0
1623	19	4445	2	5.4	110	12	2
1623	11	4876	1	5.1	75	15	6
1629	53	1020	2	5.3	130	9	2
1629	18	3031	2	5.7	128	10	2
1629	17	4232	2	5.5	120	15	0
1629	13	4827	1	5.1	95	6	0
1629	16	5143	2	5.1	126	10	1
1631	44	1021	1	5.1	 	5	 
1631	34	3032	2	5.3	 	5	 
1631	16	4233	2	5	 	 	10
1631	12	4828	1	5	 	 	5
1631	10	4927	2	4.8	 	 	5
1631	14	5144	2	5.1	 	 	5
1636	83	5381	2	5.6	165	3	0
1638	38	5494	2	5.6	180	10	2
1638	36	6450	1	6.2	190	5	0
1641	60	1598	1	6.2	240	70	0
1641	56	3482	2	5.3	120	30	0
1642	34	1599	1	5.8	205	3	3
1642	34	3483	2	5.5	125	3	2
1645	54	5495	1	 	 	 	 
1654	52	1022	2	5.5	135	7	4
1654	52	3033	1	5.5	 	5	0
1660	59	1023	1	6	225	30	10
1660	60	3034	2	5.7	160	25	5
1668	50	5496	2	5.1	140	50	1
1668	25	6451	2	5.8	165	8	0
1668	47	7152	1	5.1	185	50	1
1673	77	1024	1	5.6	162	15	5
1682	31	1025	2	5.5	150	3	 
1682	10	3035	2	4.7	105	 	 
1682	1	4234	1	 	25	 	 
1688	60	1026	1	 	 	 	 
1688	59	3036	2	 	 	 	 
1688	20	4235	1	 	 	 	 
1688	32	5145	2	 	 	 	 
1691	42	5497	1	5.9	200	8	 
1693	65	1027	1	5.1	190	8	4
1693	67	3037	2	5.2	180	7	2
1711	61	5498	1	5.8	183	5	3
1711	58	6452	2	5.7	 	6	0
1711	56	7153	2	5.4	 	6	0
1757	52	5500	1	5.8	180	6	1
1757	17	6453	1	5.6	130	7	2
1757	54	7154	2	5	126	8	8
1761	50	1029	2	5.8	155	5	0
1761	18	3039	2	5.6	135	6	2
1769	60	1600	2	5.7	160	15	0
1771	63	1030	1	5.9	195	10	10
1772	88	1031	1	5.11	185	25	9
1772	87	3040	2	5.6	165	15	9
1778	69	1032	2	5.3	150	12	 
1778	22	3041	2	5.5	110	 	5
1784	49	1033	2	5.6	 	3	 
1784	40	3042	1	5.6	 	3	3
1790	62	1034	2	5	130	0	0
1790	36	3043	1	6	246	0	0
1790	61	5292	1	6.2	268	3	0
1796	44	1601	1	6.1	225	20	 
1796	9	2264	2	4.6	70	40	24
1796	44	3484	2	5.7	140	20	 
1796	9	4446	1	4.1	77	40	40
1796	9	4877	2	4.8	80	40	24
1797	43	1602	2	5.5	150	 	4
1797	48	3485	1	6.1	180	 	2
1801	46	1035	1	6.1	345	 	7
1801	21	3044	1	5.1	130	 	5
1801	38	4237	1	5.4	170	3	 
1801	20	4829	1	5.6	150	3	 
1801	32	5146	1	5.6	165	 	5
1803	49	1036	2	5.9	150	2	5
1803	11	3045	2	 	 	 	 
1807	86	1603	2	5.6	170	5	 
1819	35	1037	1	6.1	185	10	9
1819	30	3046	2	5.7	160	7	7
1821	44	1038	1	5.6	175	 	 
1821	42	5293	2	5.2	155	 	3
1828	29	1039	1	5.1	175	6	0
1828	29	3047	2	5.8	200	4	0
1828	2	4238	1	 	 	 	 
1828	1	5147	2	 	 	 	 
1857	22	1604	2	5.6	195	7	 
1857	53	5294	2	5.6	195	14	 
1859	26	1040	2	5.9	145	20	 
1859	29	3048	1	6	180	15	5
1859	0	4239	2	 	 	 	 
1860	28	1041	1	6	155	34	5
1860	27	3049	2	5.5	175	24	 
1860	1	4240	1	2.1	24	 	 
1860	0	5148	1	2	12	 	 
1866	37	1042	1	6.1	185	4	5
1866	35	3050	2	5.8	145	2	1
1866	2	4241	1	 	 	 	 
1868	47	5501	1	5.11	235	48	20
1868	48	6454	2	5.8	120	30	30
1868	19	7155	1	6.2	175	10	10
1868	17	7466	2	5.8	130	20	10
1868	14	7651	1	6.1	145	10	10
1868	10	7722	1	5	95	20	20
1868	7	7739	2	4.2	70	20	20
1882	40	1043	2	5.5	160	10	 
1882	35	3051	1	5.1	220	6	 
1882	11	4242	1	5	100	 	15
1882	2	4830	2	3	32	 	10
1882	10	5149	1	4.9	87	 	15
1884	26	1044	1	6.1	160	8	2
1884	27	3052	2	5.9	140	8	0
1884	2	4243	1	2.9	33	6	0
1884	0	5150	2	 	 	 	 
1885	47	5503	1	5.8	160	5	5
1885	35	6455	1	5.1	190	18	4
1888	56	1045	1	5.11	190	5	5
1888	22	3053	2	5.7	170	15	 
1889	49	1046	2	5.6	158	10	2
1889	51	3054	1	6.1	185	10	2
1889	22	4244	1	5.7	155	20	20
1889	4	5151	1	3.1	28	20	5
1890	30	1605	2	5	120	5	3
1890	40	3486	1	5.8	150	6	3
1891	60	5504	1	5.11	235	98	30
1892	45	5505	1	6	300	7	10
1892	44	6456	2	5.6	230	2	0
1892	19	7156	2	5.5	175	10	4
1892	15	7467	2	5.4	160	5	0
1895	45	1047	1	5.5	160	50	5
1895	45	3055	2	5	156	15	5
1895	13	4245	1	5.1	140	15	3
1895	6	4831	1	4	45	15	2
1895	8	5152	2	4	45	15	2
1898	29	1048	2	5.8	165	4	1
1898	28	5295	1	6.4	260	4	1
1901	43	5506	2	5.1	150	8	1
1901	41	6457	1	5.5	180	2	1
1901	17	7157	1	5.1	190	10	4
1901	9	7468	1	3.8	55	4	1
1901	6	7652	1	3.5	40	10	1
1909	45	5507	2	5.6	125	4	0
1909	50	6458	1	6	190	4	0
1910	55	5508	2	5.2	135	2	1
1912	50	1606	1	6.2	250	6	1
1912	48	3487	2	5.4	180	5	3
1915	31	7	1	6.1	190	5	2
1915	37	2147	2	5.7	170	5	2
1920	54	1607	1	6	185	5	0
1920	54	3488	1	5.8	165	5	0
1921	35	5509	1	6.3	 	10	 
1921	35	6459	2	5.9	 	2	 
1921	4	7158	1	3.4	38	7	 
1924	52	5510	2	 	 	3	1
1924	58	6460	2	 	 	2	1
1928	63	5511	2	5.7	160	4	 
1928	59	6461	1	 	 	 	 
1931	64	8	2	5.9	210	10	0
1933	78	9	1	5.6	154	8	 
1933	70	2148	2	5.3	140	8	 
1937	59	10	2	5.1	190	40	14
1947	55	1608	1	5.1	315	3	 
1947	53	3489	2	5.2	120	5	 
1947	16	4447	1	5.3	145	5	3
1949	27	1	2	5.3	102	2	8
1953	59	5512	2	5.2	200	4	2
1954	40	2	1	6.6	220	4	0
1954	38	2144	2	5.6	148	4	0
1954	3	3914	1	3.3	35	3	1
1954	1	4678	1	2.5	25	2	1
1956	61	1609	2	5.8	175	3	2
1964	60	3	2	5.8	300	15	0
1967	43	5513	2	6.1	170	3	 
1967	2	6462	1	 	35	 	 
1971	 	5514	1	 	 	 	 
1971	31	6463	2	 	 	 	 
1971	 	7159	1	 	 	 	 
1972	39	1986	1	6	250	4	 
1972	35	3785	2	5.4	175	4	3
1972	3	4600	1	3.1	36	 	 
1973	66	1610	1	5.1	160	4	 
1973	46	3490	1	5.3	115	24	 
1981	33	5515	2	5.5	140	5	1
1981	33	6464	1	6.7	210	5	2
1984	84	5	1	5.1	160	21	 
1986	52	5516	1	5.11	195	5	 
1986	49	6465	2	5.6	150	10	 
1988	63	6	1	5.8	190	40	 
1988	53	2146	2	5	80	10	 
1988	20	3915	1	5.2	110	20	 
1990	47	1611	2	5.7	200	 	 
2001	59	29	1	5.2	110	10	 
2001	51	2164	2	5	120	10	 
2001	13	3922	1	5.2	70	8	 
2004	57	5517	2	5.1	145	 	 
2008	40	1612	2	5.2	110	14	10
2008	50	3491	1	6	200	14	2
2008	58	4448	1	5.5	170	14	2
2012	42	5518	1	6	190	4	1
2020	41	30	1	6	180	4	3
2020	42	2165	2	5.6	130	7	6
2020	10	3923	1	 	 	20	7
2020	6	4681	1	4	50	20	0
2025	51	5519	1	5.9	174	3	0
2038	37	1613	1	5.4	170	8	2
2038	27	3492	2	5	170	0	2
2057	61	31	2	5.7	125	7	5
2060	46	5520	1	5.6	120	40	 
2060	46	7747	2	5.2	105	40	 
2067	48	5521	1	5.6	135	30	 
2067	49	6466	2	5.4	120	30	 
2067	20	7160	2	5.3	120	30	 
2067	17	7469	2	4.11	110	30	 
2068	75	32	1	5.8	165	9	0
2068	72	2166	2	5.2	190	7	0
2073	53	33	2	5.7	135	11	6
2073	53	2167	1	6.4	202	11	6
2075	86	34	2	5.1	130	3	 
2081	42	76	1	6.3	240	5	4
2081	39	2200	2	5.7	140	5	2
2081	4	3943	2	4.5	38	7	7
2081	3	4962	1	4.3	35	7	7
2082	27	5522	2	6.4	125	3	 
2083	55	1614	1	6.3	210	6	 
2083	55	3493	2	5.1	165	5	 
2089	40	35	1	5.1	200	4	4
2090	58	5523	1	6.1	215	50	10
2090	60	6467	2	5.3	180	30	5
2090	40	7161	1	6.2	230	10	 
2093	35	5524	1	 	 	 	 
2093	34	6468	2	 	 	 	 
2093	4	7162	2	 	 	 	 
2093	3	7470	2	 	 	 	 
2093	2	7653	2	 	 	 	 
2096	85	5525	1	5.1	220	40	 
2096	81	6469	2	 	 	40	 
2096	52	7163	2	 	 	50	 
2097	71	5526	2	5.5	 	58	7
2099	56	36	2	5.6	172	4	 
2100	73	5527	2	5.3	161	28	0
2110	9	37	2	4.1	62	20	2
2110	47	5296	1	5.9	160	50	4
2111	68	5373	2	 	 	 	 
2115	44	1615	1	5.1	170	20	40
2115	50	3494	2	5.6	150	20	 
2115	4	4449	2	 	 	 	 
2130	50	38	1	6	212	5	2
2130	48	2168	2	5.4	145	6	2
2130	11	3924	2	4	80	7	3
2133	49	5528	1	5.8	150	5	10
2133	49	6470	2	5.3	115	10	5
2133	14	7164	1	5.6	130	2	3
2135	38	39	1	6.2	195	24	 
2135	34	2169	2	5	105	25	6
2135	4	3925	1	3	33	36	14
2135	1	4682	2	1.6	22	28	 
2142	43	40	2	5.11	190	10	6
2142	52	2170	1	6	200	8	2
2147	43	41	1	5.1	190	6	1
2147	39	2171	2	5.9	126	13	1
2147	4	3926	1	3.6	40	15	 
2147	1	4683	2	 	 	 	 
2148	46	1616	2	5.8	222	5	 
2150	51	5529	1	6	240	8	4
2150	50	6471	2	5.8	 	6	0
2150	17	7165	2	5.4	 	8	4
2152	72	42	2	5.1	140	15	 
2153	63	1617	2	5.6	200	6	1
2153	69	3495	1	5.9	170	20	1
2156	84	5530	2	5	140	4	 
2158	51	5531	1	5.1	180	40	10
2158	49	6472	2	5.7	160	15	1
2158	21	7166	2	6.2	240	20	1
2158	19	7471	2	5.6	120	35	15
2158	2	7654	2	2.8	40	40	10
2160	45	1987	2	5.5	130	7	2
2160	15	3786	1	4.4	115	15	6
2160	13	4601	1	5.2	110	5	 
2161	51	1618	1	6.2	 	10	0
2161	16	2265	1	6	 	 	 
2161	57	3496	2	5.5	 	10	0
2161	19	4450	2	5.5	 	 	 
2165	54	43	2	5.2	135	11	10
2165	60	2172	1	6	175	8	6
2167	63	1619	1	6	166	4	 
2167	56	3497	2	5.8	140	6	 
2170	53	44	1	5.11	180	3	2
2170	54	2173	2	5.9	155	1	0
2176	52	1620	2	5.8	180	10	2
2176	53	3498	1	5.1	205	8	2
2182	50	1621	1	6.6	180	5	0
2182	15	3499	1	6	140	2	0
2182	55	5297	2	5.6	180	4	0
2184	46	1622	1	5.1	250	0	 
2184	 	3500	1	5.9	150	0	 
2186	54	45	2	5.6	 	3	2
2186	66	2174	2	5	 	3	2
2189	48	5532	2	5.5	185	14	 
2189	18	6473	2	5.5	135	18	1
2189	16	7167	2	5.4	125	12	1
2190	44	1623	2	5.3	135	4	1
2191	57	46	1	6.4	184	2	3
2191	49	2175	2	5.2	122	2	0
2191	15	3927	2	5.4	108	2	0
2191	17	4684	2	5.2	116	1	0
2195	40	47	2	5.5	170	5	2
2195	48	2176	1	5.1	210	3	1
2195	9	3928	1	 	62	5	3
2195	5	4685	1	3.5	42	6	1
2198	58	5533	1	6.2	220	5	3
2198	58	6474	2	5.8	150	8	0
2199	40	5534	2	5.8	145	7	4
2199	41	6475	1	6.3	220	5	4
2199	10	7168	2	4.8	60	15	2
2199	8	7472	2	4.8	60	15	0
2199	7	7655	2	4.3	50	15	2
2199	5	7723	1	4.3	50	15	0
2205	60	48	2	5.4	135	7	0
2205	30	2177	1	6	190	5	2
2206	78	1624	2	5.2	138	35	1
2209	35	50	1	6.1	180	7	0
2209	36	2178	2	5.1	170	10	0
2209	9	3929	2	4.7	72	14	0
2209	7	4686	1	4.1	54	14	0
2211	49	51	1	5.1	200	20	1
2211	48	2179	2	5.9	120	15	10
2211	9	3930	2	4.8	55	30	10
2211	3	4687	1	3.2	35	30	10
2215	57	52	2	5.7	192	2	3
2215	56	2180	1	5.8	225	1	 
2229	40	53	2	5.7	160	20	3
2229	39	2181	1	6	210	10	3
2229	11	3931	2	 	 	 	 
2229	8	4688	1	 	 	 	 
2229	5	4768	2	 	 	 	 
2234	46	54	2	5.4	135	8	 
2234	17	2182	2	5.5	160	4	 
2234	15	3932	2	5.5	165	1	 
2234	24	4689	2	5.11	115	8	5
2236	42	1626	2	5.9	260	2	 
2236	12	3502	1	5.4	120	4	 
2236	6	4451	2	4	45	6	 
2236	50	5299	1	5.11	175	10	 
2258	62	55	2	5.3	138	24	2
2263	52	56	1	5.1	185	15	0
2263	18	2183	1	5.1	160	15	20
2263	16	3933	1	5.11	150	15	20
2265	69	5535	1	5.8	290	12	4
2265	67	6476	2	5.4	130	20	10
2266	54	57	2	5.5	140	6	0
2266	65	2184	1	6	195	0	0
2271	80	58	2	5	85	7	0
2283	65	1627	2	5.4	135	8	0
2283	 	3503	1	6	220	3	0
2284	45	59	1	5.8	172	1	 
2284	 	2185	2	5.6	145	5	 
2284	 	3934	1	5.6	120	4	16
2284	 	4690	2	4.8	75	4	11
2284	 	4769	1	4.4	59	8	3
2291	63	60	1	5	162	5	3
2291	57	2186	2	5.8	168	3	 
2295	51	1628	2	5.7	160	10	1
2295	58	3504	1	6.2	200	10	3
2305	39	1629	1	 	 	 	 
2305	36	3505	2	 	 	 	 
2305	 	5374	 	 	 	 	 
2305	 	5375	 	 	 	 	 
2307	69	61	1	5.1	185	15	0
2307	65	2187	2	5.7	145	10	 
2313	67	62	2	5.3	170	8	 
2313	65	2188	2	5.8	190	6	 
2313	73	3935	1	5.7	 	 	 
2314	32	63	2	5.6	125	20	 
2314	33	2189	1	5.11	185	5	 
2314	3	3936	2	3	31	 	 
2314	0	4691	1	2	14	 	 
2317	59	5538	1	6	190	4	1
2317	57	6479	2	5.6	155	4	0
2319	60	64	1	6.1	190	5	 
2327	63	5539	2	5.4	126	5	2
2327	64	7748	1	5.9	150	0	4
2356	42	65	1	6.1	195	4	1
2356	37	2190	2	5.6	160	5	5
2356	6	3937	1	4.8	60	 	 
2356	4	4692	1	4.2	50	 	 
2356	2	4770	2	2.6	25	 	 
2357	52	5540	2	5.4	150	 	8
2357	53	6480	1	5.7	200	 	8
2357	21	7170	1	5.6	150	2	3
2357	15	7474	2	5.4	130	 	8
2357	11	7656	1	4.2	60	10	0
2360	49	1989	1	6.1	175	1	3
2360	43	3788	2	5.8	140	2	0
2360	10	4603	2	4.8	63	3	 
2360	9	4716	1	5	90	3	 
2360	7	4910	1	4.3	63	3	 
2362	48	5541	1	5.4	145	7	 
2362	46	6481	2	5.4	165	7	4
2362	15	7171	1	5.5	140	7	 
2362	13	7475	1	4.1	106	10	1
2366	80	66	1	5.7	160	2	 
2366	78	2191	2	5.2	125	5	 
2366	48	3938	1	5.8	170	40	4
2367	50	1630	2	5	115	14	5
2369	42	67	1	6.1	280	5	2
2369	43	2192	2	6.8	180	5	5
2369	12	3939	2	5.6	125	10	8
2369	9	4693	2	5	110	8	8
2369	7	4771	2	4.6	80	8	6
2370	49	68	1	5.1	195	15	3
2370	48	2193	2	5	112	15	3
2370	14	3940	2	5.2	103	15	4
2370	9	4694	1	4.9	68	15	6
2372	60	69	1	5.9	140	5	4
2372	60	2194	2	5.1	100	4	5
2377	38	70	1	5.1	195	6	5
2377	36	2195	2	5.4	160	6	3
2377	14	3941	1	5.3	150	5	1
2379	55	71	1	6	177	5	0
2379	52	2196	2	5.8	160	1	0
2380	63	1632	1	5.11	190	10	2
2380	60	3507	2	5.4	150	12	2
2381	59	72	1	6	185	5	2
2381	59	2197	2	5.4	105	12	2
2381	23	3942	1	5.1	130	4	0
2381	17	4695	1	5.9	135	5	1
2382	66	73	1	6	180	30	 
2382	55	2198	1	6.1	170	30	 
2385	 	5542	2	 	 	 	 
2386	55	74	1	5.9	164	10	 
2386	54	2199	2	5.6	130	15	 
2397	65	75	2	5.6	156	3	3
2415	65	5240	2	5.8	155	20	0
2416	53	11	2	5.3	165	20	0
2416	9	2149	1	4.8	63	35	21
2417	43	5543	1	 	 	 	 
2417	43	6482	2	 	 	 	 
2417	3	7172	1	 	 	 	 
2417	5	7476	1	 	 	 	 
2425	61	1633	1	5.9	175	8	10
2425	60	3508	2	5.7	130	12	 
2425	32	4453	2	5.6	120	8	18
2429	65	12	2	5.6	118	15	4
2432	25	13	1	6.2	195	6	6
2432	25	2150	1	6.3	220	2	2
2432	25	3916	1	6	175	2	2
2434	57	1990	1	5.9	190	12	 
2434	59	3789	2	5.6	140	9	1
2438	55	14	2	5.3	165	5	 
2438	58	2151	1	6	170	4	4
2438	24	3917	1	5.1	175	7	 
2440	73	1635	1	5.6	200	56	5
2440	55	3509	2	5.6	150	40	0
2443	72	15	1	5.5	145	20	 
2443	74	2152	2	5.2	110	20	 
2446	54	16	1	6.3	205	3	3
2446	50	2153	2	5.8	109	5	5
2446	13	3918	2	5.4	120	3	2
2446	10	4679	1	5	100	8	4
2451	40	1636	1	5.9	157	 	6
2451	4	2266	1	3.5	39	5	 
2451	39	3510	2	5.8	130	3	6
2451	7	4454	2	4.1	50	5	 
2453	32	5544	1	6.4	195	3	6
2453	32	6483	2	5.9	118	5	0
2460	52	17	1	6.3	255	4	0
2460	 	2154	2	5.9	160	6	0
2468	44	5545	1	5.11	215	 	10
2468	41	6484	2	5.1	115	 	8
2468	8	7173	2	4	60	 	8
2468	7	7477	1	3.7	52	 	5
2469	63	1637	1	6.2	200	50	5
2469	61	3511	2	5.8	150	20	0
2470	62	18	1	5.9	180	42	 
2470	63	2155	2	5.5	155	40	 
2471	79	5546	1	6	230	3	 
2471	59	6485	2	5.2	210	10	 
2471	58	7174	1	6	280	5	 
2472	83	19	2	5.2	122	8	0
2472	83	5302	1	5.7	169	4	0
2473	56	5547	1	6.1	220	5	1
2473	53	6486	2	5.5	125	5	1
2473	16	7175	2	5.2	125	5	2
2474	61	20	2	5.3	120	8	0
2474	22	2156	2	 	 	 	 
2477	48	1638	2	5.2	180	10	 
2477	4	2267	2	3.5	45	7	 
2477	47	3512	1	5.1	210	15	 
2477	13	4455	1	5.1	102	8	 
2480	71	21	1	6	190	2	2
2480	71	2157	2	5.7	165	1	0
2481	57	22	2	5.1	160	5	3
2481	57	2158	1	5.9	160	25	3
2482	45	1639	2	5	155	6	6
2482	45	3513	1	5.9	175	2	10
2482	12	4456	1	5.6	130	2	12
2484	80	24	1	5.11	182	4	 
2487	64	25	1	5.9	185	4	3
2487	58	2160	2	5.7	143	2	4
2493	41	26	1	5.1	160	7	3
2493	41	2161	2	5.4	135	7	3
2493	12	3919	2	5.4	110	10	4
2493	10	4680	2	5	95	10	4
2493	16	4767	1	6	150	7	3
2498	53	5548	1	6.11	185	8	4
2498	53	6487	2	 	115	 	 
2502	51	27	1	5.9	165	20	0
2502	49	2162	2	5.4	115	5	0
2502	17	3920	2	5.4	125	0	20
2504	36	5241	2	5	100	10	5
2505	41	5549	2	5.4	145	4	1
2505	40	6488	1	5.6	145	5	2
2505	14	7176	2	5.3	127	3	5
2505	12	7478	1	4.1	72	5	2
2505	5	7657	2	4	47	5	 
2507	52	28	2	5.4	106	6	3
2507	52	2163	1	6.3	170	6	3
2507	14	3921	1	5	90	 	6
2511	77	77	1	5.8	170	15	0
2511	77	2201	2	4.11	117	11	 
2517	81	5550	1	5.8	198	4	3
2517	82	6489	2	5.3	135	4	1
2523	41	78	1	6.1	190	5	5
2523	39	2202	2	5.1	118	5	 
2525	59	79	1	6.1	185	40	1
2525	38	2203	2	5.3	115	12	0
2527	33	80	1	5.1	145	2	2
2527	32	2204	2	5.8	140	3	0
2527	2	3944	2	 	 	 	 
2531	70	81	1	 	 	 	 
2531	67	2205	2	 	 	 	 
2534	 	82	1	6.2	185	10	8
2534	49	2206	2	5.6	150	10	9
2534	 	3945	2	4.1	79	10	5
2534	 	4963	1	4.8	83	10	3
2538	32	1640	1	6.1	220	1	 
2538	36	3514	2	5.6	150	2	 
2538	0	4457	1	2	15	 	 
2543	25	1641	1	6	230	6	0
2543	16	2268	1	5.9	140	20	10
2543	22	3515	1	6.3	230	8	0
2543	18	4458	1	6.1	150	10	5
2554	80	5551	1	5.9	160	6	 
2554	71	6490	2	5.3	112	6	 
2560	54	5552	2	6.2	215	0	0
2563	43	83	1	6	175	4	 
2563	41	2207	2	5.7	140	6	 
2563	5	3946	2	3.6	45	10	 
2563	1	4772	2	2.1	25	10	 
2563	3	4964	2	3.3	35	10	 
2578	56	5553	2	5.1	135	4	 
2578	62	6491	1	6	165	 	4
2587	53	84	1	6	205	2	 
2587	57	2208	2	5.4	210	1	 
2587	22	3947	1	6.3	240	0	 
2606	41	5554	1	5.11	215	4	3
2606	45	6492	2	5.1	180	5	2
2606	6	7177	2	3.6	40	20	1
2615	64	5555	2	 	 	20	 
2632	69	85	2	5.5	198	4	3
2636	12	5556	2	5.5	120	8	5
2636	45	6493	2	5.9	120	20	6
2636	55	7178	1	6	180	20	8
2637	71	86	1	5.1	160	7	3
2642	38	87	1	6.1	160	5	2
2642	39	2209	2	5.8	165	10	2
2642	10	3948	1	4.1	75	15	4
2642	6	4773	2	3.6	45	15	4
2642	8	4965	2	4	60	15	4
2645	50	5557	2	5.6	198	28	6
2646	51	1642	1	5.1	170	3	5
2646	51	3516	2	5.8	160	4	3
2646	24	4459	1	6.1	190	6	6
2651	56	88	1	6	210	8	3
2651	55	2210	2	5.8	130	8	3
2653	52	1991	2	5.7	260	27	0
2653	24	3790	2	5.6	180	25	3
2654	0	89	2	1.8	7	 	 
2654	3	2211	1	 	27	20	0
2654	6	3949	1	 	48	15	5
2654	40	4774	1	5.9	180	5	0
2654	35	4966	2	5.6	140	5	0
2657	85	90	2	5.7	148	 	 
2662	55	91	2	5.6	170	 	 
2668	57	1643	2	5.4	172	3	 
2669	54	92	2	5.2	115	4	0
2672	4	93	2	3.6	45	5	10
2672	37	2335	2	5.8	275	5	6
2674	30	1644	1	6.2	200	4	4
2674	24	3517	2	5.8	140	4	4
2674	1	4460	2	2.6	26	 	 
2676	49	94	1	6	205	40	2
2676	50	2336	2	5.6	160	40	6
2681	35	2131	1	6	190	1	1
2681	35	3903	2	5.6	140	8	1
2695	43	95	2	5.2	160	6	0
2695	43	2337	1	5.9	160	8	2
2695	15	3950	1	5.6	110	4	10
2695	13	4967	2	4.9	80	4	2
2705	34	5559	1	5.1	180	5	1
2705	31	6494	2	5.8	165	5	1
2705	1	7179	1	 	 	 	 
2706	82	96	2	5	123	60	 
2707	61	97	 	5.2	130	4	1
2707	 	2338	 	5.11	190	8	0
2707	 	3951	 	 	 	 	 
2707	 	4775	 	 	 	 	 
2707	 	4922	 	 	 	 	 
2707	 	4923	 	 	 	 	 
2707	 	4968	 	 	 	 	 
2707	 	5232	 	 	 	 	 
2709	39	98	2	5.2	130	2	5
2709	38	2339	1	6.2	185	5	3
2709	6	3952	2	3.6	50	5	 
2720	44	1645	1	5.8	165	1	2
2720	11	2269	1	5	91	1	2
2720	42	3518	2	5.7	165	1	3
2720	14	4461	1	5.1	94	1	3
2720	12	4878	2	4.8	85	1	3
2721	56	99	2	5.6	148	7	 
2721	54	2340	1	6.2	175	15	 
2725	36	1646	1	6.2	200	5	5
2725	5	2270	1	3.6	44	25	3
2725	36	3519	2	5.9	135	5	5
2725	8	4462	2	3.1	48	25	3
2726	54	100	2	5.4	108	10	2
2726	60	2341	1	 	 	 	 
2727	64	101	1	5.7	150	5	0
2727	65	2342	2	4.1	105	14	 
2734	77	1647	2	5.4	150	21	 
2739	72	102	1	5.1	200	20	10
2742	71	5560	2	5.6	134	4	 
2745	70	1992	1	 	 	5	 
2745	73	3791	2	5.2	130	2	 
2751	43	104	1	6.2	170	25	5
2751	50	2343	2	5.6	120	5	1
2765	59	106	1	5.11	180	3	 
2765	61	2345	2	5.6	135	6	 
2767	 	5562	2	5.7	165	7	2
2767	 	6496	2	5.5	155	4	1
2767	 	7181	2	5.6	130	2	 
2770	52	1648	1	6.1	200	5	3
2770	16	2271	2	5.1	130	2	8
2770	50	3520	2	5.8	180	4	0
2770	18	4463	2	6.1	150	2	8
2773	55	1649	2	6.1	 	10	3
2773	 	2272	1	6.5	180	30	6
2773	 	3521	1	6	210	30	3
2773	 	4464	2	5.9	140	20	4
2781	59	107	1	 	 	 	 
2781	57	2346	2	 	 	 	 
2781	28	3953	1	 	 	 	 
2781	21	4969	2	 	 	 	 
2782	73	108	1	5.9	240	10	 
2782	63	2347	2	5.4	200	10	 
2790	29	109	2	5.8	143	 	2
2790	39	2348	1	5.11	200	 	10
2791	80	1993	1	6.2	212	 	 
2795	85	5563	1	5.9	150	 	 
2795	81	6497	2	5.6	180	 	 
2798	47	110	1	6.2	200	30	3
2799	64	111	2	5.6	200	20	2
2801	45	112	1	6.1	180	4	 
2801	43	2349	2	5.4	140	20	 
2801	15	3954	1	6	150	10	2
2801	10	4776	1	4.1	80	10	 
2801	13	4970	1	5.5	100	10	 
2802	46	113	1	5.9	145	7	3
2802	34	2350	2	5.5	117	7	3
2804	43	5564	1	6.2	175	3	2
2804	7	6498	2	4.2	50	20	0
2823	84	1650	1	5.1	211	3	0
2823	81	3522	2	5.6	145	6	0
2826	40	1651	2	5.6	180	30	0
2826	11	2273	1	5.2	100	20	0
2826	19	3523	1	5.8	170	20	0
2826	17	4465	2	5.6	90	 	 
2836	50	114	2	5.3	130	5	5
2836	59	2351	1	5.8	195	4	2
2837	37	115	1	6	245	10	1
2837	38	2352	1	6	205	20	 
2838	69	5565	2	5	148	4	 
2838	72	6499	1	6	175	8	 
2839	90	116	2	5	145	 	 
2844	70	5566	1	5.11	168	38	12
2844	60	6500	2	5.6	200	15	7
2850	44	5567	1	5.7	200	 	 
2850	49	6501	2	5.5	155	 	 
2854	51	117	2	5.6	174	5	 
2854	17	2353	1	6.2	158	5	14
2854	16	3955	1	6.3	205	5	14
2857	39	5568	1	 	 	 	 
2857	 	6502	2	 	 	 	 
2857	 	7182	1	 	 	 	 
2857	 	7479	2	 	 	 	 
2857	 	7658	2	 	 	 	 
2860	10	5569	1	4	60	5	5
2860	45	7749	2	5.5	188	4	 
2864	52	118	1	5.1	200	10	5
2864	51	2354	2	5.7	125	20	10
2864	18	3956	2	5.6	145	5	10
2868	58	1652	1	6	185	 	5
2868	 	2274	1	5.1	185	 	5
2868	 	3524	2	 	 	 	 
2868	 	4466	2	5.4	230	30	 
2876	32	1653	1	6.1	200	40	 
2876	30	3525	2	5.8	140	20	5
2876	1	4467	1	2.6	25	 	 
2880	44	5570	2	5.6	170	7	 
2880	23	6503	2	5.4	180	5	 
2880	20	7183	2	5.4	145	5	 
2882	59	119	1	5.9	188	11	2
2882	56	2355	2	5.6	150	14	1
2884	38	1654	1	5	160	6	 
