userId,itemId,review_text
9,85,giá chậm ưu đãi nhanh thất vọng rất nhanh tốt
9,237,tận tình rất đóng gói đóng gói giao hàng không tận tình giao hàng
9,34,chậm đổi trả giao hàng thất vọng tốt đáng tiền giá chất lượng chậm ưu đãi chậm
9,54,chất lượng không đóng gói xấu thất vọng thất vọng nhanh thất vọng
9,403,tận tình giá đẹp thất vọng thất vọng giao hàng chậm đáng tiền nhanh giá
9,154,giao hàng ưu đãi rất rất xấu giá giao hàng rất xấu
9,374,giá đóng gói giá không hài lòng tận tình thất vọng rất tốt đáng tiền đẹp rất đổi trả chậm
9,472,đổi trả giao hàng xấu hài lòng đáng tiền đáng tiền đổi trả chậm
9,69,không chất lượng giao hàng hài lòng tốt tốt nhanh không đáng tiền rất rất đổi trả
10,425,hài lòng xấu xấu giá xấu ưu đãi giao hàng
10,292,hài lòng nhanh đẹp tốt tốt thất vọng giá chất lượng nhanh nhanh giao hàng thất vọng hài lòng chất lượng
10,362,đổi trả đổi trả đóng gói đẹp đáng tiền chất lượng không ưu đãi
10,252,chất lượng rất nhanh đóng gói không chất lượng
10,375,đáng tiền đóng gói rất hài lòng giao hàng đẹp thất vọng đóng gói rất ưu đãi
10,25,giao hàng đổi trả chậm giao hàng thất vọng thất vọng nhanh không không chất lượng
10,24,rất chậm đóng gói thất vọng tốt chất lượng chất lượng đáng tiền thất vọng ưu đãi thất vọng đẹp
10,286,giao hàng hài lòng đóng gói xấu tốt đẹp chậm xấu
10,387,tốt đóng gói nhanh rất thất vọng giao hàng giá
10,251,thất vọng chất lượng rất đổi trả tốt nhanh rất
10,213,chậm không rất đổi trả tốt chất lượng tận tình ưu đãi đáng tiền chậm đổi trả giá thất vọng thất vọng
10,358,xấu đổi trả ưu đãi nhanh đẹp thất vọng không đổi trả xấu hài lòng tốt không hài lòng
10,418,đổi trả đóng gói giá hài lòng đóng gói đáng tiền chậm
10,471,đẹp không giá nhanh đổi trả
10,112,giá giao hàng giá tận tình đẹp không giá giá rất tốt rất giao hàng rất đổi trả
10,386,giá chậm đóng gói hài lòng tốt nhanh
10,145,không giá tận tình đóng gói tận tình xấu rất đẹp
10,406,ưu đãi tốt đáng tiền ưu đãi tận tình ưu đãi
10,59,tốt chậm đẹp rất ưu đãi đổi trả ưu đãi đóng gói chậm tận tình chất lượng
10,201,xấu không tận tình hài lòng giá đẹp đẹp rất không giao hàng nhanh nhanh hài lòng
10,234,chất lượng chậm nhanh đóng gói đẹp ưu đãi đổi trả đẹp tốt thất vọng đáng tiền đóng gói tận tình
10,223,đẹp tốt thất vọng ưu đãi nhanh đáng tiền đổi trả giao hàng
10,56,xấu không đẹp không tận tình chậm đáng tiền đẹp đóng gói tốt đóng gói chất lượng
10,116,đáng tiền giao hàng rất rất tốt tận tình giá đẹp giao hàng tốt giá đáng tiền đáng tiền rất
10,392,ưu đãi nhanh chậm đẹp ưu đãi đẹp
10,316,đổi trả giao hàng giá tận tình chất lượng tốt đẹp chất lượng không
10,270,không tốt hài lòng tận tình rất hài lòng đáng tiền
10,1,ưu đãi không đẹp chất lượng hài lòng chất lượng đáng tiền giá xấu giá ưu đãi tốt chất lượng tận tình
10,28,rất rất nhanh thất vọng chậm giao hàng giao hàng xấu không đóng gói giá tận tình đổi trả giao hàng
10,338,đóng gói rất đẹp đóng gói hài lòng ưu đãi
10,14,tốt đổi trả đóng gói nhanh tận tình giá đổi trả không chậm hài lòng
10,283,đẹp xấu chậm chất lượng tốt đẹp xấu tốt không giá chậm chất lượng
10,436,ưu đãi chất lượng thất vọng chất lượng không chậm hài lòng đổi trả tận tình xấu không
10,314,thất vọng tốt đáng tiền nhanh giao hàng đáng tiền xấu ưu đãi xấu
10,90,rất tốt rất đáng tiền đẹp chậm không đáng tiền nhanh
10,411,giao hàng ưu đãi chất lượng đóng gói nhanh đổi trả tận tình giá đóng gói chất lượng
10,170,nhanh không giao hàng hài lòng chậm rất tốt rất chậm đóng gói giá không giao hàng đẹp
10,54,rất đóng gói nhanh không tốt giao hàng giá đóng gói đổi trả
10,485,đổi trả thất vọng hài lòng tận tình tận tình đáng tiền đẹp
10,13,xấu tốt tận tình không chậm thất vọng tốt tốt giá hài lòng không tận tình giao hàng giao hàng
10,235,chậm xấu nhanh đáng tiền thất vọng hài lòng đóng gói giá tận tình giá tận tình đóng gói
10,34,đẹp đổi trả tận tình nhanh rất rất nhanh rất tận tình giao hàng giao hàng xấu nhanh
10,227,đáng tiền thất vọng tốt thất vọng chất lượng tốt thất vọng rất
10,20,giao hàng không tốt giá không nhanh tận tình chậm tận tình
10,148,đổi trả tốt không rất giao hàng tốt ưu đãi chậm nhanh không đóng gói
10,179,thất vọng đáng tiền chất lượng tận tình thất vọng giao hàng nhanh nhanh hài lòng đáng tiền thất vọng nhanh đổi trả giao hàng
10,440,đáng tiền giá chất lượng chậm đổi trả rất
10,111,giao hàng xấu hài lòng thất vọng tốt giá đẹp ưu đãi thất vọng đóng gói đóng gói ưu đãi đáng tiền thất vọng
11,227,không tốt nhanh đáng tiền xấu thất vọng đáng tiền không đẹp đáng tiền giao hàng không
11,140,đổi trả giá giao hàng không tốt thất vọng xấu rất đóng gói tốt đổi trả
11,67,giá đóng gói xấu tốt tận tình đẹp tận tình xấu xấu tốt đáng tiền đóng gói đáng tiền
11,285,chất lượng ưu đãi đáng tiền chậm chất lượng đẹp chậm
11,485,nhanh không đóng gói giao hàng đẹp đáng tiền chất lượng đáng tiền đẹp không chậm đẹp giá
11,174,xấu rất không tốt thất vọng thất vọng ưu đãi giá tận tình đóng gói tận tình
11,260,đáng tiền nhanh hài lòng rất rất
11,226,hài lòng giá đóng gói thất vọng chậm hài lòng nhanh rất đẹp
11,128,rất ưu đãi tận tình không đáng tiền đẹp hài lòng nhanh tốt đẹp thất vọng chậm không chậm
11,307,ưu đãi đổi trả ưu đãi tốt chậm hài lòng đổi trả đổi trả chất lượng đẹp xấu
11,237,đóng gói xấu đẹp đổi trả chất lượng nhanh đóng gói giao hàng giao hàng đẹp nhanh rất
11,71,chất lượng chất lượng giao hàng thất vọng nhanh tận tình nhanh không giá đóng gói hài lòng đóng gói
11,121,hài lòng đổi trả đóng gói nhanh đáng tiền không thất vọng đáng tiền xấu xấu hài lòng rất đáng tiền xấu
11,176,chậm đóng gói ưu đãi thất vọng đẹp
11,138,chất lượng chất lượng tốt chất lượng ưu đãi
11,129,không nhanh rất ưu đãi ưu đãi chậm đẹp ưu đãi giao hàng thất vọng ưu đãi rất tốt đóng gói
11,131,giao hàng không giá ưu đãi tận tình đẹp giá tốt đáng tiền tốt
11,323,giá nhanh ưu đãi chậm xấu nhanh tốt đổi trả nhanh xấu nhanh tận tình
11,85,đáng tiền rất hài lòng rất đổi trả đẹp
11,475,tận tình tốt thất vọng rất đóng gói giao hàng rất đáng tiền
11,173,đáng tiền nhanh nhanh hài lòng chậm chất lượng rất hài lòng
11,476,đẹp tốt xấu chất lượng ưu đãi chất lượng nhanh không đáng tiền ưu đãi tận tình tận tình ưu đãi
11,33,nhanh rất đẹp giao hàng đóng gói rất đóng gói chậm
11,122,nhanh đổi trả tận tình không giá
11,318,chậm đáng tiền đáng tiền chậm giao hàng đáng tiền không đóng gói xấu hài lòng hài lòng nhanh
11,19,giá nhanh chất lượng đẹp nhanh
11,369,đáng tiền đẹp rất hài lòng chất lượng đáng tiền thất vọng tận tình không giá đổi trả
11,47,nhanh ưu đãi đổi trả chất lượng đóng gói giá
11,428,đổi trả đáng tiền ưu đãi chậm chậm chậm đóng gói không hài lòng chất lượng đổi trả
11,411,chậm hài lòng ưu đãi xấu thất vọng đáng tiền chậm đẹp
11,223,đóng gói xấu hài lòng chậm nhanh nhanh đáng tiền đáng tiền tốt tận tình xấu tận tình
11,296,nhanh giá ưu đãi xấu ưu đãi thất vọng thất vọng thất vọng đẹp đổi trả chậm tốt
12,256,đẹp đóng gói đẹp rất tận tình chất lượng tốt thất vọng đổi trả tận tình đẹp
12,227,xấu hài lòng chất lượng chất lượng giá hài lòng
12,193,xấu giá chất lượng chậm giao hàng giao hàng xấu không chất lượng nhanh chậm đáng tiền
12,243,giao hàng ưu đãi đóng gói đóng gói rất giao hàng
12,205,hài lòng đáng tiền tốt chất lượng thất vọng tận tình không
12,297,giá không thất vọng đáng tiền nhanh rất xấu đóng gói
12,339,nhanh tận tình tận tình ưu đãi đổi trả ưu đãi tận tình hài lòng ưu đãi thất vọng thất vọng ưu đãi tận tình nhanh
12,94,chậm đóng gói giao hàng chậm thất vọng
12,69,hài lòng hài lòng đổi trả chậm không tốt không xấu không rất
12,471,giao hàng đáng tiền xấu đóng gói tận tình
12,222,hài lòng đổi trả không rất tốt thất vọng
12,215,tận tình tốt không tốt đổi trả ưu đãi chậm xấu giao hàng
12,344,tận tình thất vọng đẹp ưu đãi đổi trả đổi trả
12,37,hài lòng chất lượng đẹp ưu đãi chậm rất giao hàng giao hàng xấu đóng gói giao hàng nhanh chậm giao hàng
12,317,đẹp không chậm tốt không
12,48,đổi trả đẹp chậm tốt ưu đãi đóng gói rất giao hàng rất chậm rất giao hàng
12,211,hài lòng tốt giao hàng đổi trả không đóng gói hài lòng đóng gói rất tốt không
12,266,đổi trả giao hàng giá đóng gói đáng tiền rất
12,335,đẹp rất chậm nhanh không chậm tốt
12,415,tận tình xấu giá đẹp thất vọng hài lòng tốt đóng gói đóng gói
12,498,chậm rất tốt giao hàng đổi trả chậm đáng tiền xấu chất lượng
12,195,xấu thất vọng hài lòng thất vọng giá đẹp
12,7,không nhanh tận tình ưu đãi không giao hàng giao hàng không nhanh ưu đãi hài lòng đổi trả thất vọng nhanh
12,92,ưu đãi giá tận tình đổi trả giao hàng
12,106,ưu đãi chậm tốt rất hài lòng không chậm ưu đãi không thất vọng nhanh
12,435,chất lượng không nhanh giá chậm đổi trả đổi trả ưu đãi rất
12,286,nhanh tận tình tốt đóng gói giá giao hàng đáng tiền chất lượng giá
12,274,nhanh giá đổi trả tốt tốt không không đóng gói giá giá đổi trả
12,327,tốt đổi trả không đóng gói tốt hài lòng
12,129,đẹp đẹp không ưu đãi đẹp giá
12,455,hài lòng xấu tốt nhanh chất lượng hài lòng ưu đãi đáng tiền nhanh
12,210,đáng tiền giao hàng ưu đãi chậm không xấu tốt nhanh giao hàng thất vọng chất lượng
12,202,không thất vọng tận tình rất hài lòng giao hàng không chất lượng đóng gói chậm chậm giao hàng đổi trả giao hàng
12,117,tốt rất chất lượng hài lòng đóng gói
12,338,tận tình giao hàng tốt chậm giá giá thất vọng chất lượng tận tình đáng tiền
12,212,đẹp nhanh đáng tiền đóng gói ưu đãi xấu không giá thất vọng nhanh
12,477,đổi trả nhanh không chậm đẹp tận tình
12,18,chậm giá đáng tiền không giá đóng gói
12,58,thất vọng chất lượng tận tình xấu xấu hài lòng hài lòng không
12,189,đổi trả chậm chậm tận tình hài lòng thất vọng ưu đãi chất lượng hài lòng ưu đãi ưu đãi đổi trả
12,123,chậm đáng tiền đáng tiền đẹp giá giá đóng gói chất lượng không đáng tiền đóng gói tận tình không
12,495,tốt rất đóng gói rất đẹp hài lòng xấu
12,110,hài lòng giá giao hàng ưu đãi tận tình rất giao hàng xấu ưu đãi tận tình giá hài lòng đổi trả
12,412,tận tình chậm tận tình đóng gói nhanh giá đổi trả đẹp giá chất lượng đáng tiền thất vọng đẹp
12,8,ưu đãi hài lòng giá đáng tiền chất lượng chất lượng giá
12,224,giao hàng tốt đẹp hài lòng đóng gói
12,332,đẹp không không tận tình chất lượng
12,382,nhanh chậm không ưu đãi đổi trả rất chậm hài lòng đẹp chất lượng rất
12,423,chậm giao hàng đóng gói chậm chậm rất nhanh hài lòng đóng gói giá xấu giá chậm
12,177,chất lượng rất chậm đổi trả đổi trả không giao hàng tốt không tận tình đóng gói chất lượng
12,134,hài lòng đẹp tốt đẹp giá không chậm
